Geo_FIPS	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_PUMA5	Geo_PUMA1	Geo_GEOID	Geo_BTTR	Geo_BTBG	Geo_AREALAND	Geo_AREAWATR	SE_T001_001	SE_T002_001	SE_T002_002	SE_T002_003	SE_T003_001	SE_T003_002	SE_T003_003	PCT_SE_T003_002	PCT_SE_T003_003	SE_T007_001	SE_T007_002	SE_T007_003	SE_T007_004	SE_T007_005	SE_T007_006	SE_T007_007	SE_T007_008	SE_T007_009	SE_T007_010	SE_T007_011	SE_T007_012	SE_T007_013	PCT_SE_T007_002	PCT_SE_T007_003	PCT_SE_T007_004	PCT_SE_T007_005	PCT_SE_T007_006	PCT_SE_T007_007	PCT_SE_T007_008	PCT_SE_T007_009	PCT_SE_T007_010	PCT_SE_T007_011	PCT_SE_T007_012	PCT_SE_T007_013	SE_T021_001	SE_T036_001	SE_T036_002	SE_T036_003	PCT_SE_T036_002	PCT_SE_T036_003	SE_T083_001
"17103"	"Lee County, Illinois"	"Lee County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000064"	""	""	""	""	"17"	"103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17103"	""	""	"1877371253"	"10599322"	34718	34718	47.89634	724.857128295575	728.9495	724.8571	4.092421	99.44	0.56	34718	1826	2155	1757	1268	2858	4198	4170	5305	5122	3283	2086	690	5.26	6.21	5.06	3.65	8.23	12.09	12.01	15.28	14.75	9.46	6.01	1.99	2.34	16430	10	16420	0.06	99.94	27021
"17105"	"Livingston County, Illinois"	"Livingston County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000065"	""	""	""	""	"17"	"105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17105"	""	""	"2704539026"	"4401355"	37278	37278	35.69909	1044.22844275726	1045.928	1044.228	1.699373	99.84	0.16	37278	2035	2138	2454	1514	3066	4748	4333	5333	5194	3357	1991	1115	5.46	5.74	6.58	4.06	8.22	12.74	11.62	14.31	13.93	9.01	5.34	2.99	2.35	17130	20	17110	0.12	99.88	26777
"17107"	"Logan County, Illinois"	"Logan County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000066"	""	""	""	""	"17"	"107"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17107"	""	""	"1600758860"	"2252736"	29820	29820	48.24802	618.056497559062	618.9263	618.0565	0.8697863	99.86	0.14	29820	1452	1601	1536	989	3284	4125	3856	4041	3879	2613	1475	969	4.87	5.37	5.15	3.32	11.01	13.83	12.93	13.55	13.01	8.76	4.95	3.25	2.18	12627	1	12626	0.01	99.99	23410
"17109"	"McDonough County, Illinois"	"McDonough County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000067"	""	""	""	""	"17"	"109"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17109"	""	""	"1526558088"	"2012555"	31727	31727	53.82864	589.407394937737	590.1844	589.4074	0.7770519	99.87	0.13	31727	1378	1497	1540	859	8127	3787	2852	3206	3694	2568	1378	841	4.34	4.72	4.85	2.71	25.62	11.94	8.99	10.1	11.64	8.09	4.34	2.65	2.35	15514	31	15483	0.2	99.8	22387
"17111"	"McHenry County, Illinois"	"McHenry County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000068"	""	""	""	""	"17"	"111"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17111"	""	""	"1562336338"	"19832927"	307083	307083	509.0717	603.221475929618	610.879	603.2215	7.657537	98.75	1.25	307083	17314	20959	23751	14883	26329	33328	41187	51309	40686	23248	9908	4181	5.64	6.83	7.73	4.85	8.57	10.85	13.41	16.71	13.25	7.57	3.23	1.36	2.77	170616	50	170566	0.03	99.97	34589
"17113"	"McLean County, Illinois"	"McLean County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000069"	""	""	""	""	"17"	"113"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17113"	""	""	"3064861163"	"7562637"	173254	173254	146.4098	1183.34956918719	1186.27	1183.35	2.91995	99.75	0.25	173254	10516	11312	10091	6247	30859	23037	20953	21312	19162	10986	5924	2855	6.07	6.53	5.82	3.61	17.81	13.3	12.09	12.3	11.06	6.34	3.42	1.65	2.51	96248	109	96139	0.11	99.89	31752
"17115"	"Macon County, Illinois"	"Macon County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000070"	""	""	""	""	"17"	"115"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17115"	""	""	"1503973502"	"13409564"	108404	108404	186.6822	580.687441022893	585.8649	580.6874	5.177462	99.12	0.88	108404	6637	7140	6408	4071	10085	12927	12310	13974	15609	10346	6009	2888	6.12	6.59	5.91	3.76	9.3	11.92	11.36	12.89	14.4	9.54	5.54	2.66	2.33	53990	92	53898	0.17	99.83	27010
"17117"	"Macoupin County, Illinois"	"Macoupin County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000071"	""	""	""	""	"17"	"117"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17117"	""	""	"2234949669"	"12255611"	46482	46482	53.86601	862.918913910026	867.6508	862.9189	4.731918	99.45	0.55	46482	2347	2759	3134	1832	3705	5159	5454	6521	6873	4709	2918	1071	5.05	5.94	6.74	3.94	7.97	11.1	11.73	14.03	14.79	10.13	6.28	2.3	2.43	23249	26	23223	0.11	99.89	26779
"17119"	"Madison County, Illinois"	"Madison County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000072"	""	""	""	""	"17"	"119"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17119"	""	""	"1853742063"	"64302910"	266759	266759	372.707	715.733848959918	740.5613	715.7338	24.82749	96.65	3.35	266759	15778	16518	16940	10067	23684	35719	32607	37400	36302	22901	12790	6053	5.91	6.19	6.35	3.77	8.88	13.39	12.22	14.02	13.61	8.58	4.79	2.27	2.44	136664	163	136501	0.12	99.88	29100
"17121"	"Marion County, Illinois"	"Marion County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000073"	""	""	""	""	"17"	"121"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17121"	""	""	"1482442355"	"9487928"	38503	38503	67.26893	572.374222583271	576.0375	572.3742	3.66331	99.36	0.64	38503	2455	2636	2255	1475	3134	4425	4399	5244	5381	3839	2108	1152	6.38	6.85	5.86	3.83	8.14	11.49	11.43	13.62	13.98	9.97	5.47	2.99	2.38	18623	0	18623	0	100	23366
"17123"	"Marshall County, Illinois"	"Marshall County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000074"	""	""	""	""	"17"	"123"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17123"	""	""	"1001787870"	"30368315"	12060	12060	31.17951	386.792463903308	398.5177	386.7924	11.72527	97.06	2.94	12060	651	664	696	437	953	1156	1280	1681	1873	1406	794	469	5.4	5.51	5.77	3.62	7.9	9.59	10.61	13.94	15.53	11.66	6.58	3.89	2.38	5963	0	5963	0	100	28279
"17125"	"Mason County, Illinois"	"Mason County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000075"	""	""	""	""	"17"	"125"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17125"	""	""	"1396619096"	"62745252"	13931	13931	25.83462	539.237686043333	563.4637	539.2377	24.22608	95.7	4.3	13931	659	781	917	590	1002	1397	1604	2063	2068	1531	919	400	4.73	5.61	6.58	4.24	7.19	10.03	11.51	14.81	14.84	10.99	6.6	2.87	2.25	6751	6	6745	0.09	99.91	25166
"17127"	"Massac County, Illinois"	"Massac County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000076"	""	""	""	""	"17"	"127"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17127"	""	""	"614390802"	"11904133"	14883	14883	62.73986	237.217617996686	241.8138	237.2176	4.596211	98.1	1.9	14883	801	971	991	505	1068	1514	1857	2043	2075	1624	1040	394	5.38	6.52	6.66	3.39	7.18	10.17	12.48	13.73	13.94	10.91	6.99	2.65	2.45	6199	0	6199	0	100	23673
"17129"	"Menard County, Illinois"	"Menard County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000077"	""	""	""	""	"17"	"129"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17129"	""	""	"814389207"	"2641080"	12576	12576	39.99524	314.43743523136	315.4572	314.4374	1.019727	99.68	0.32	12576	686	787	857	522	908	1277	1496	1872	1893	1307	641	330	5.45	6.26	6.81	4.15	7.22	10.15	11.9	14.89	15.05	10.39	5.1	2.62	2.38	6515	7	6508	0.11	99.89	31323
"17131"	"Mercer County, Illinois"	"Mercer County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000078"	""	""	""	""	"17"	"131"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17131"	""	""	"1453500381"	"19409929"	15971	15971	28.45868	561.199671967592	568.6939	561.1996	7.494215	98.68	1.32	15971	813	969	1066	654	1144	1542	1832	2341	2371	1806	1000	433	5.09	6.07	6.67	4.09	7.16	9.65	11.47	14.66	14.85	11.31	6.26	2.71	2.39	8009	17	7992	0.21	99.79	27566
"17133"	"Monroe County, Illinois"	"Monroe County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000079"	""	""	""	""	"17"	"133"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17133"	""	""	"997188933"	"33718659"	33703	33703	87.53644	385.016813977517	398.0357	385.0168	13.01885	96.73	3.27	33703	1697	1871	2751	1448	2384	3597	4232	5392	4933	2848	1921	629	5.04	5.55	8.16	4.3	7.07	10.67	12.56	16	14.64	8.45	5.7	1.87	2.56	18288	12	18276	0.07	99.93	35699
"17135"	"Montgomery County, Illinois"	"Montgomery County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000080"	""	""	""	""	"17"	"135"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17135"	""	""	"1822539613"	"15512963"	29301	29301	41.63928	703.686522099716	709.6761	703.6865	5.989589	99.16	0.84	29301	1461	1730	1644	1041	2466	3736	3520	4181	4087	2739	1877	819	4.99	5.9	5.61	3.55	8.42	12.75	12.01	14.27	13.95	9.35	6.41	2.8	2.15	10620	0	10620	0	100	21072
"17137"	"Morgan County, Illinois"	"Morgan County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000081"	""	""	""	""	"17"	"137"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17137"	""	""	"1473194865"	"9064992"	34801	34801	61.18279	568.80374735327	572.3038	568.8038	3.500013	99.39	0.61	34801	1785	1839	2107	1163	3902	4192	4020	4606	4740	3495	1846	1106	5.13	5.28	6.05	3.34	11.21	12.05	11.55	13.24	13.62	10.04	5.3	3.18	2.26	17098	6	17092	0.04	99.96	25201
"17139"	"Moultrie County, Illinois"	"Moultrie County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000082"	""	""	""	""	"17"	"139"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17139"	""	""	"870088913"	"22102476"	14915	14915	44.39738	335.94321518092	344.477	335.9432	8.533814	97.52	2.48	14915	966	1023	1067	611	1094	1762	1677	1934	1963	1431	960	427	6.48	6.86	7.15	4.1	7.33	11.81	11.24	12.97	13.16	9.59	6.44	2.86	2.51	7228	22	7206	0.3	99.7	25351
"17141"	"Ogle County, Illinois"	"Ogle County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000083"	""	""	""	""	"17"	"141"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17141"	""	""	"1964706940"	"11425029"	52034	52034	68.59417	758.577624297873	762.9888	758.5776	4.411229	99.42	0.58	52034	2733	3467	3576	2247	4120	5587	6400	7878	7149	4963	2624	1290	5.25	6.66	6.87	4.32	7.92	10.74	12.3	15.14	13.74	9.54	5.04	2.48	2.48	26618	0	26618	0	100	28026
"17143"	"Peoria County, Illinois"	"Peoria County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000084"	""	""	""	""	"17"	"143"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17143"	""	""	"1603693533"	"29505061"	186818	186818	301.7137	619.189574623512	630.5815	619.1896	11.39197	98.19	1.81	186818	12924	12441	12111	7189	17955	26057	22596	23521	24084	15501	8370	4069	6.92	6.66	6.48	3.85	9.61	13.95	12.1	12.59	12.89	8.3	4.48	2.18	2.41	93446	135	93311	0.14	99.86	29055
"17145"	"Perry County, Illinois"	"Perry County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000085"	""	""	""	""	"17"	"145"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17145"	""	""	"1144186123"	"13416186"	21595	21595	48.8826	441.772746437435	446.9528	441.7727	5.180018	98.84	1.16	21595	1033	1103	1336	748	2122	2705	2828	3115	2887	2088	1076	554	4.78	5.11	6.19	3.46	9.83	12.53	13.1	14.42	13.37	9.67	4.98	2.57	2.38	8932	14	8918	0.16	99.84	22650
"17147"	"Piatt County, Illinois"	"Piatt County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000086"	""	""	""	""	"17"	"147"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17147"	""	""	"1137445095"	"756346"	16469	16469	37.50028	439.17003476464	439.4621	439.17	0.2920268	99.93	0.07	16469	906	1051	1070	701	1165	1744	1977	2418	2436	1664	1052	285	5.5	6.38	6.5	4.26	7.07	10.59	12	14.68	14.79	10.1	6.39	1.73	2.46	9027	10	9017	0.11	99.89	33197
"17149"	"Pike County, Illinois"	"Pike County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000087"	""	""	""	""	"17"	"149"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17149"	""	""	"2153317672"	"45283711"	16054	16054	19.30958	831.400621161179	848.8848	831.4006	17.48414	97.94	2.06	16054	950	973	1039	608	1296	1794	1831	2117	2263	1645	1011	527	5.92	6.06	6.47	3.79	8.07	11.17	11.41	13.19	14.1	10.25	6.3	3.28	2.34	7521	0	7521	0	100	22048
"17151"	"Pope County, Illinois"	"Pope County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000088"	""	""	""	""	"17"	"151"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17151"	""	""	"955109670"	"14328523"	4255	4255	11.53836	368.769930980375	374.3022	368.7699	5.532274	98.52	1.48	4255	201	223	194	122	255	408	412	559	768	660	326	127	4.72	5.24	4.56	2.87	5.99	9.59	9.68	13.14	18.05	15.51	7.66	2.98	2.5	1444	0	1444	0	100	21427
"17153"	"Pulaski County, Illinois"	"Pulaski County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000089"	""	""	""	""	"17"	"153"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17153"	""	""	"515887464"	"10473563"	5792	5792	29.07845	199.185268812056	203.2291	199.1853	4.043866	98.01	1.99	5792	300	300	492	209	439	597	622	759	906	657	360	151	5.18	5.18	8.49	3.61	7.58	10.31	10.74	13.1	15.64	11.34	6.22	2.61	2.52	2219	0	2219	0	100	18924
"17155"	"Putnam County, Illinois"	"Putnam County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000090"	""	""	""	""	"17"	"155"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17155"	""	""	"414813859"	"31243032"	5746	5746	35.8765	160.160532017909	172.2235	160.1605	12.063	93	7	5746	278	358	326	196	400	627	588	860	958	687	301	167	4.84	6.23	5.67	3.41	6.96	10.91	10.23	14.97	16.67	11.96	5.24	2.91	2.35	3159	0	3159	0	100	32584
"17157"	"Randolph County, Illinois"	"Randolph County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000091"	""	""	""	""	"17"	"157"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17157"	""	""	"1490546070"	"56207428"	32934	32934	57.22646	575.5030710567	597.2049	575.5031	21.70181	96.37	3.63	32934	1605	1784	1814	1145	2607	4600	4210	4959	4532	3023	1703	952	4.87	5.42	5.51	3.48	7.92	13.97	12.78	15.06	13.76	9.18	5.17	2.89	2.44	14318	23	14295	0.16	99.84	23424
"17159"	"Richland County, Illinois"	"Richland County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000092"	""	""	""	""	"17"	"159"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17159"	""	""	"932444608"	"4863725"	16072	16072	44.6421	360.018891207218	361.8968	360.0189	1.877895	99.48	0.52	16072	1049	1022	1001	583	1249	1767	1809	2180	2228	1554	1056	574	6.53	6.36	6.23	3.63	7.77	10.99	11.26	13.56	13.86	9.67	6.57	3.57	2.44	7732	0	7732	0	100	23972
"17161"	"Rock Island County, Illinois"	"Rock Island County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000093"	""	""	""	""	"17"	"161"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17161"	""	""	"1107115476"	"61715046"	146536	146536	342.8066	427.45971023804	451.288	427.4597	23.82831	94.72	5.28	146536	9305	9191	8909	5416	13176	18476	17171	18875	20337	13971	7864	3845	6.35	6.27	6.08	3.7	8.99	12.61	11.72	12.88	13.88	9.53	5.37	2.62	2.36	74037	57	73980	0.08	99.92	26893
"17163"	"St. Clair County, Illinois"	"St. Clair County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000094"	""	""	""	""	"17"	"163"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17163"	""	""	"1703639689"	"42092622"	265569	265569	403.7359	657.778985848583	674.0311	657.779	16.25205	97.59	2.41	265569	16958	18027	18016	11053	24003	34749	33559	37471	34978	20224	11439	5092	6.39	6.79	6.78	4.16	9.04	13.08	12.64	14.11	13.17	7.62	4.31	1.92	2.55	130437	3206	127231	2.46	97.54	27683
"17165"	"Saline County, Illinois"	"Saline County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000095"	""	""	""	""	"17"	"165"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17165"	""	""	"983746632"	"18008533"	24659	24659	64.92171	379.826711166229	386.7798	379.8267	6.953134	98.2	1.8	24659	1456	1396	1489	1041	2088	2933	2684	3428	3435	2573	1512	624	5.9	5.66	6.04	4.22	8.47	11.89	10.88	13.9	13.93	10.43	6.13	2.53	2.41	11206	17	11189	0.15	99.85	21917
"17167"	"Sangamon County, Illinois"	"Sangamon County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000096"	""	""	""	""	"17"	"167"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17167"	""	""	"2248891492"	"22577723"	198639	198639	228.7672	868.301857769225	877.0192	868.3019	8.717308	99.01	0.99	198639	11747	12944	12989	7883	16894	25475	24277	27872	27645	17344	9096	4473	5.91	6.52	6.54	3.97	8.5	12.82	12.22	14.03	13.92	8.73	4.58	2.25	2.34	103790	245	103545	0.24	99.76	31904
"17169"	"Schuyler County, Illinois"	"Schuyler County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000097"	""	""	""	""	"17"	"169"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17169"	""	""	"1132531696"	"10511619"	7205	7205	16.47712	437.272957249223	441.3315	437.2729	4.058559	99.08	0.92	7205	304	342	446	255	475	738	977	1144	1114	742	460	208	4.22	4.75	6.19	3.54	6.59	10.24	13.56	15.88	15.46	10.3	6.38	2.89	2.15	3194	0	3194	0	100	24323
"17171"	"Scott County, Illinois"	"Scott County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000098"	""	""	""	""	"17"	"171"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17171"	""	""	"649861236"	"4812706"	5169	5169	20.60078	250.912841295018	252.771	250.9128	1.858196	99.26	0.74	5169	248	322	374	222	365	520	610	784	743	499	342	140	4.8	6.23	7.24	4.29	7.06	10.06	11.8	15.17	14.37	9.65	6.62	2.71	2.45	2603	0	2603	0	100	25568
"17173"	"Shelby County, Illinois"	"Shelby County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000099"	""	""	""	""	"17"	"173"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17173"	""	""	"1964598159"	"24693146"	22011	22011	29.01775	758.535616381234	768.0697	758.5356	9.534078	98.76	1.24	22011	1169	1426	1225	947	1624	2383	2423	3119	3194	2442	1281	778	5.31	6.48	5.57	4.3	7.38	10.83	11.01	14.17	14.51	11.09	5.82	3.53	2.37	10894	9	10885	0.08	99.92	23974
"17175"	"Stark County, Illinois"	"Stark County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000100"	""	""	""	""	"17"	"175"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17175"	""	""	"746121490"	"708705"	5840	5840	20.27221	288.079123146517	288.3528	288.0791	0.2736326	99.91	0.09	5840	299	379	308	245	429	511	634	773	849	732	393	288	5.12	6.49	5.27	4.2	7.35	8.75	10.86	13.24	14.54	12.53	6.73	4.93	2.41	2744	0	2744	0	100	28545
"17177"	"Stephenson County, Illinois"	"Stephenson County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000101"	""	""	""	""	"17"	"177"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17177"	""	""	"1462175612"	"1385929"	46283	46283	81.98223	564.549185556072	565.0843	564.5492	0.5351102	99.91	0.09	46283	2552	2727	2983	1788	3657	4650	5031	6457	6922	4891	3117	1508	5.51	5.89	6.45	3.86	7.9	10.05	10.87	13.95	14.96	10.57	6.73	3.26	2.32	23668	19	23649	0.08	99.92	24529
"17179"	"Tazewell County, Illinois"	"Tazewell County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000102"	""	""	""	""	"17"	"179"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17179"	""	""	"1675426062"	"28621008"	135400	135400	209.3106	646.885641168994	657.9363	646.8856	11.05063	98.32	1.68	135400	8176	8805	8975	5308	10066	16954	17429	18365	18324	12384	7304	3310	6.04	6.5	6.63	3.92	7.43	12.52	12.87	13.56	13.53	9.15	5.39	2.44	2.43	68685	141	68544	0.21	99.79	30700
"17181"	"Union County, Illinois"	"Union County, Illinois"	"il"	"050"	"00"	"ACSSF"	"0000103"	""	""	""	""	"17"	"181"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"05000US17181"	""	""	"1070855938"	"22502264"	17458	17458	42.22418	413.459805991379	422.148	413.4598	8.688173	97.94	2.06	17458	961	1103	997	575	1298	2035	2007	2470	2609	1890	1022	491	5.5	6.32	5.71	3.29	7.43	11.66	11.5	14.15	14.94	10.83	5.85	2.81	2.5	7918	0	7918	0	100	24296
